2015-11-17 20:21:23,RR,0.862784
2015-11-17 20:21:24,HeartRate,64.0
2015-11-17 20:21:24,RR,0.9457439999999999
2015-11-17 20:21:25,HeartRate,64.0
2015-11-17 20:21:25,RR,0.796416
2015-11-17 20:21:26,HeartRate,64.0
2015-11-17 20:21:26,RR,0.74664
2015-11-17 20:21:26,GSR,16355.0
2015-11-17 20:21:27,HeartRate,66.0
2015-11-17 20:21:27,RR,0.929152
2015-11-17 20:21:28,HeartRate,66.0
2015-11-17 20:21:28,RR,1.2112159999999998
2015-11-17 20:21:29,HeartRate,66.0
2015-11-17 20:21:29,RR,0.9125599999999999
2015-11-17 20:21:30,RR,0.7632319999999999
2015-11-17 20:21:30,HeartRate,65.0
2015-11-17 20:21:31,RR,0.8296
2015-11-17 20:21:31,HeartRate,65.0
2015-11-17 20:21:31,GSR,19479.0
2015-11-17 20:21:32,RR,1.16144
2015-11-17 20:21:32,HeartRate,66.0
2015-11-17 20:21:33,RR,0.9457439999999999
2015-11-17 20:21:33,HeartRate,66.0
2015-11-17 20:21:34,RR,0.9457439999999999
2015-11-17 20:21:34,HeartRate,65.0
2015-11-17 20:21:34,RR,0.929152
2015-11-17 20:21:35,HeartRate,65.0
2015-11-17 20:21:35,RR,0.9125599999999999
2015-11-17 20:21:36,HeartRate,66.0
2015-11-17 20:21:36,GSR,37641.0
2015-11-17 20:21:36,RR,0.9457439999999999
2015-11-17 20:21:37,HeartRate,66.0
2015-11-17 20:21:37,RR,0.8793759999999999
2015-11-17 20:21:38,HeartRate,66.0
2015-11-17 20:21:38,RR,1.0287039999999998
2015-11-17 20:21:38,RR,0.431392
2015-11-17 20:21:39,HeartRate,65.0
2015-11-17 20:21:39,RR,0.34843199999999996
2015-11-17 20:21:39,RR,0.132736
2015-11-17 20:21:40,HeartRate,66.0
2015-11-17 20:21:40,RR,0.74664
2015-11-17 20:21:41,HeartRate,66.0
2015-11-17 20:21:41,RR,0.8461919999999999
2015-11-17 20:21:41,GSR,7224.0
2015-11-17 20:21:42,RR,0.929152
2015-11-17 20:21:42,HeartRate,66.0
2015-11-17 20:21:43,HeartRate,66.0
2015-11-17 20:21:43,RR,1.0287039999999998
